L2935567,1674172.81992067,12285639.528881699
L2935568,1670885.59559761,12291702.9810473
L2936211,1683404.97864927,12277720.928682301
L2936212,1681589.68059958,12280554.2998209
L2936213,1680270.35080635,12283251.1185114
L2936214,1680942.32827897,12281116.7092935
L2936216,1692152.35939341,12278197.8914987
L2936268,1692121.20112138,12276137.841064801
L2936270,1692720.81865794,12275752.399272501
L2936271,1684406.7291782,12273686.1393025
L2936275,1692308.56854556,12274176.098727
L2936276,1691418.95011273,12274415.120807199
L2936279,1680562.39970262,12270541.410723599
L2937757,1692230.47011349,12281776.1284301
L2948732,1657764.13740939,12283586.0975838
L2951995,1673335.24526389,12273784.1442946
L2952003,1679983.17205408,12279289.520555802
L2952007,1687211.45289281,12284312.6051044
L2952013,1665885.60839295,12283009.671599198
L2952014,1665035.13133616,12280902.1894853
L2954338,1661452.79840482,12283717.3989599
L2954339,1661965.6585653,12256750.5883108
L2954344,1673898.13806441,12280676.938157002
L2954345,1669959.35073274,12285536.3506416
L2954346,1671333.48910202,12293006.7501365
L2954347,1665090.37818421,12288171.131316
L2954348,1666582.1004256,12286302.2289143
L2954349,1670646.29908538,12275985.928616699
L2954350,1674465.15963294,12270427.398563499
L2954351,1674035.96846454,12270514.209187599
L2954352,1676066.50721843,12268170.4779854
L2954353,1670500.73953325,12282482.7211987
L2954354,1669819.75905261,12264362.7790379
L2954355,1666397.94016943,12277044.4619937
L2954357,1667608.82017056,12285059.461553099
L2954361,1673496.63995204,12288562.7212044
L2955005,1681613.5479916001,12277926.1587625
L2955006,1681124.10056714,12283565.0810077
L2955047,1680741.10818279,12282264.080814501
L2955055,1683555.22812141,12271843.598756801
L2955074,1684121.84008993,12273758.949798599
L2955076,1686425.77455608,12276011.9218327
L2955077,1686223.89909989,12275501.150632199
L2955078,1686308.01865197,12275184.8779919
L2955081,1681629.19061561,12272081.019301
L2970258,1674352.58926484,12272802.656677699
L2970804,1685410.22050713,12287738.8271876
L2970811,1663792.789959,12295744.7500111
L2970841,1668578.90042746,12275161.1580559
L2970842,1676929.30094724,12268558.7337298
L2970845,1680254.68770233,12271750.1034607
L2972704,1675326.21665774,12268914.2255701
L2972930,1669899.20097269,12283493.335471699
L2973144,1675038.62011348,12266095.4116155
L2973146,1659688.01222718,12283623.788975801
L2973148,1677305.03931559,12283638.2888158
L2973149,1668991.60929184,12291180.548534801
L2973150,1671837.56334249,12286491.8204665
L2973151,1673727.53966425,12268104.8805453
L2973152,1669197.74049204,12289153.2087569
L2973153,1670296.77102106,12284293.5013604
L2973154,1670826.33057355,12287978.0008198
L2973155,1670269.04929303,12287698.2808836
L2973156,1673317.46043187,12274385.0315912
L2973157,1670514.44065326,12273264.4110461
L2973158,1676386.45806673,12268986.3888982
L2973159,1667443.8250984,12275951.5795606
L2973160,1669182.90887602,12282460.4594387
L2973161,1668264.59796317,12280087.0609085
L2973162,1667209.50932218,12260500.2387463
L2973163,1664810.08890395,12258187.8091761
L2973164,1667597.83060255,12262647.3087003
L2973165,1666694.1506017,12284031.201712199
L2973166,1665185.7617363,12277941.019050501
L2973167,1666159.20890521,12278035.1901866
L2973169,1663562.76679079,12280407.8719168
L2973171,1675053.05851349,12286954.2015229
L2973178,1673755.56859228,12277242.692009801
L2973180,1668487.94465137,12277459.8291621
L2973791,1681551.85813554,12279879.090604302
L2973833,1688662.14140616,12275322.6305681
L2983432,1669626.09607643,12285173.3057772
L2989432,1670981.5812616998,12291021.1240227
L2989564,1673941.77275245,12289419.7027092
L2989565,1682055.58012001,12272283.406757198
L2989566,1681174.62472719,12279294.0179638
L2989571,1661645.2325809998,12293553.963449001
L2989596,1673763.40014429,12286115.4963701
L2989600,1688024.02966157,12275130.7534479
L2990098,1680674.69154272,12280145.965484599
L2990826,1678542.04770074,12279603.163564
L2991640,1678042.12680427,12275646.7511444
L2991901,1659446.58989095,12284113.2896482
L2991902,1662976.92819824,12257352.6101993
L2991905,1673674.84872021,12274910.5156237
L2991906,1677904.07931614,12270845.2683879
L2991907,1674645.60072111,12268033.6183373
L2991908,1670441.72846119,12286783.2508667
L2991909,1663922.46112712,12285358.5105134
L2991910,1672297.38849492,12275295.691176
L2991911,1675969.41153834,12268742.361505901
L2991912,1678450.26862865,12270101.4716512
L2991913,1674770.58196923,12268432.4704336
L2991914,1669053.9790838999,12281719.001518
L2991915,1667888.15917882,12278376.7187629
L2991916,1668592.54829947,12277959.7705385
L2991917,1666122.95930517,12259270.2386171
L2991918,1663254.6083265,12257489.3182955
L2991919,1667350.28884232,12261158.4700429
L2991920,1667594.68897054,12261426.3197711
L2991921,1668948.3309558001,12263759.573405301
L2991922,1671718.18132638,12264532.099486
L2991923,1672146.04948678,12264242.4385577
L2991927,1660084.32070755,12284845.4783209
L2991929,1674949.07745739,12288032.4694279
L2991933,1662789.47066207,12283162.3213274
L2991939,1673359.78849591,12279177.3311156
L2991940,1679157.03752531,12274546.053543301
L2991943,1669106.83796395,12263545.0904611
L2992556,1692134.9718734,12280489.439660901
L2992624,1683476.04834533,12273178.6080381
L2992656,1688551.84022206,12275120.2390159
L2992657,1684536.50684232,12273131.336102
L3008232,1665289.1939283998,12288155.627956
L3008237,1675480.11976189,12286113.104306098
L3008248,1663968.54931917,12296076.4113234
L3008279,1672261.20852689,12284174.9057763
L3010556,1674600.99937707,12267568.9394248
L3010557,1678457.91176466,12283332.8705755
L3010559,1675048.33992148,12274323.4195591
L3010560,1672215.70196685,12280209.9982526
L3010561,1673088.73569566,12278665.736619199
L3010562,1669857.56103665,12289896.0797976
L3010563,1662845.11891812,12280100.1681085
L3010564,1665334.45882444,12292936.6880565
L3010565,1676182.30933054,12269540.1803867
L3010566,1674207.7014567,12269531.939234698
L3010567,1675570.58811397,12270365.8192994
L3010568,1671220.39034992,12282835.8906071
L3010569,1669775.76801257,12264099.660189599
L3010570,1666792.8519138,12261651.3908753
L3010580,1664167.11111135,12292903.6087604
L3010585,1665258.13805637,12281055.8918854
L3011229,1682174.74095212,12281551.7413579
L3011293,1692623.11267385,12274654.888359401
L3011298,1681079.8883431002,12270659.539363699
L3027116,1669497.05978831,12262370.689436
L3027122,1680843.69250288,12282101.514670402
L3027124,1687747.34895731,12282739.970478998
L3027132,1664254.24941543,12294927.921594301
L3027133,1665589.97140068,12282579.526062801
L3027156,1669854.00980465,12286627.4267386
L3027157,1670257.12993302,12287336.0634112
L3027670,1680892.21371893,12279854.3507643
L3027671,1680204.84757429,12280197.7921726
L3029055,1682694.57250461,12278265.2911788
L3029183,1668273.70337118,12279283.9704757
L3029495,1661272.57850065,12256762.241430802
L3029497,1677909.48194015,12277195.809193801
L3029498,1678821.829077,12269978.7104351
L3029499,1669233.74842807,12264762.0694062
L3029500,1663555.04173478,12279638.4383161
L3029501,1672780.59361537,12274370.3269512
L3029502,1677199.84174749,12269021.5981142
L3029503,1675660.08981005,12269301.8013785
L3029504,1670004.25108479,12275924.251048598
L3029505,1671386.72891007,12282614.3297748
L3029506,1669560.90414037,12282691.2895189
L3029507,1666090.99821714,12260675.3714184
L3029510,1660512.57798795,12284445.2499686
L3029518,1673877.43278439,12277292.208553901
L3029520,1669060.51220391,12275937.841576599
L3030126,1682167.92930412,12277599.6092582
L3030197,1685325.72002706,12276115.481000802
L3030199,1683921.11151375,12273546.1707904
L3030200,1685199.82127494,12275828.8593045
L3030203,1687124.13026873,12275755.7989525
L3030204,1691395.86096071,12275279.479208
L3030205,1688940.49327842,12274847.064487599
L3045895,1680562.70280662,12272323.0969973
L3046854,1669822.98260462,12275992.4002967
L3047058,1663660.10413488,12278329.156010902
L3047073,1674772.50299323,12272535.3844855
L3047289,1678503.9589967,12270356.2305634
L3048196,1678047.70146028,12267075.6991044
L3048199,1669215.29185205,12294857.159098301
L3048200,1662171.49075749,12256746.6315748
L3048201,1662225.79142954,12256329.691542402
L3048203,1673072.92103964,12289959.4981657
L3048205,1679132.33045329,12273857.2783747
L3048206,1674122.95112062,12267129.3116484
L3048207,1668435.52404333,12289751.0199575
L3048208,1676550.56840288,12268587.2418898
L3048209,1667928.16890685,12278785.798571302
L3048210,1667054.34874604,12262471.5206681
L3048211,1671220.89825392,12263724.933533302
L3048212,1667296.70087427,12285351.4817774
L3048214,1667533.56026649,12263563.9402531
L3048221,1664158.84128734,12277419.782569999
L3048222,1662044.74822937,12283349.4798555
L3048227,1673739.92187227,12278812.2587313
L3048228,1678880.88930105,12274434.7201672
L3048230,1669209.04135605,12263342.6210849
L3048231,1668275.98893918,12268196.016545402
L3048887,1681875.42165584,12277965.1199145
L3048888,1686927.08809255,12285507.0683375
L3048889,1687967.68098952,12284190.9539043
L3048890,1688350.54639787,12283854.033328
L3048937,1685785.59023548,12287268.630963199
L3048946,1688896.37935838,12277121.921449699
L3048962,1685564.43900328,12276088.168872802
L3048963,1683196.41032907,12274599.2605834
L3048965,1686592.60873224,12275382.0307601
L3048966,1688845.46198233,12275885.318568598
L3048968,1680113.0807902,12274442.981799198
L3064514,1687040.71522865,12285337.0351854
L3065665,1681313.24975132,12281877.6887502
L3065696,1663146.2732223999,12278537.9455151
L3065750,1673580.98888012,12292173.0912558
L3066801,1675531.90139393,12265966.088607302
L3066804,1671571.99508625,12287047.823795
L3066805,1674596.05140906,12274500.448679302
L3066806,1679076.28078924,12275088.388519801
L3066807,1677482.04795575,12276119.4705048
L3066808,1672482.58913509,12279063.6384435
L3066809,1673559.6405281,12280532.2305729
L3066810,1673918.31905643,12277713.170858301
L3066811,1669590.0922363999,12289720.8693015
L3066812,1670691.31002943,12288187.478452
L3066813,1672523.27879913,12275125.8300559
L3066814,1674640.4069931002,12283872.67832
L3066815,1669782.91143658,12282802.008495
L3066816,1664599.95591175,12277333.7378979
L3066817,1663734.54483895,12276569.2358812
L3066818,1672490.0684311,12265559.740830999
L3066819,1669252.06983609,12264515.760542
L3066821,1662744.13203803,12279671.251372099
L3066826,1673671.9200802,12286930.2481149
L3066829,1667373.36980234,12293321.4581048
L3066830,1671228.11130993,12290914.0381986
L3067447,1681282.23074329,12280617.136557002
L3067448,1692404.55011365,12281976.2794703
L3067478,1681762.31880774,12278912.1396914
L3067506,1689145.49807861,12276120.6706328
L3067507,1685567.28162728,12275262.128552001
L3068944,1683008.9323129,12272726.0532856
L3081380,1686081.98089176,12275244.626344
L3082981,1678712.9041489,12276757.5249054
L3082983,1675027.33972946,12287050.355123
L3082988,1686580.58287622,12272900.968869802
L3082992,1671303.21147,12272631.4684536
L3082993,1661332.89619671,12292865.1882804
L3083019,1664857.84826399,12293643.9361851
L3085388,1663614.61805484,12256335.7208544
L3085389,1662216.12896553,12256929.5302629
L3085390,1667854.24839478,12291911.049655499
L3085391,1673463.21659201,12274578.514343401
L3085392,1677610.78113987,12276913.4391455
L3085393,1679174.40046933,12276906.3694495
L3085394,1679334.70971748,12273164.980646001
L3085395,1673886.0425764,12266705.662368
L3085396,1673424.98043197,12265072.4315185
L3085397,1668881.32858774,12290075.4600218
L3085398,1663360.6087106,12285489.5210735
L3085399,1674636.0488491,12271981.9616369
L3085400,1673321.18779188,12270112.3260512
L3085401,1670835.09191756,12282505.036206698
L3085402,1667718.99028266,12263233.5487008
L3085403,1664964.36884009,12279299.7810358
L3085410,1674478.11937695,12286195.3683702
L3086002,1681600.44079159,12283898.569136
L3086074,1684848.45820261,12275424.108968198
L3086075,1691850.88150513,12273420.1819263
L3086078,1692795.46006601,12275568.128424302
L3086079,1691636.95971293,12274515.1123593
L3086098,1689003.51843048,12275113.8287759
L3091052,1669875.85786867,12272140.2597491
L3097861,1678951.57397312,12282075.099566301
L3101194,1673233.33268779,12273315.242406199
L3101782,1683370.78524124,12282182.8817104
L3101787,1664142.92832733,12294990.3200584
L3101788,1663985.30195918,12295077.2207945
L3101789,1663000.15251826,12280793.633197198
L3101814,1669331.47079616,12265005.3062705
L3101827,1680962.70997499,12283180.806575399
L3102286,1680128.16635822,12279984.8902844
L3102793,1675086.02312152,12288002.4948999
L3103822,1669343.59905217,12283037.0984152
L3104113,1671938.73863859,12267667.169696901
L3104114,1661735.66816509,12283708.9489119
L3104115,1661651.31923701,12256585.6915426
L3104117,1674260.46203275,12281870.471598199
L3104118,1666187.97101723,12293821.3011773
L3104119,1672616.63892722,12280200.589740599
L3104120,1673288.60820785,12266509.349279901
L3104121,1672018.56967866,12267739.910561
L3104122,1673195.80923176,12268132.0206414
L3104123,1670182.05025295,12284223.5007203
L3104124,1664983.62823211,12286874.0796668
L3104125,1677603.35099586,12269196.2105944
L3104126,1675281.4719536998,12269517.8203227
L3104127,1672219.31054285,12273627.2019585
L3104128,1678085.83931631,12270157.808035199
L3104129,1671564.51988624,12283260.1993435
L3104130,1665606.01952869,12258961.3387768
L3104131,1667348.31866631,12261974.9093396
L3104132,1667715.00897065,12263080.5508127
L3104133,1670135.15924491,12263682.8880932
L3104134,1672079.87860672,12264837.2310063
L3104135,1666975.35738597,12259867.320729699
L3104136,1669925.09998071,12281374.5320137
L3104144,1675583.08910598,12286288.2205943
L3104145,1674706.07816117,12286937.6086269
L3104154,1674732.82094519,12278111.461802699
L3104155,1674600.83963307,12278118.3717547
L3104157,1669184.55956402,12262249.4601239
L3104796,1683152.39880903,12277932.8802985
L3104830,1680861.7312869,12281619.6489419
L3104850,1683099.62184898,12276443.1405211
L3104853,1685288.36860302,12275209.310632002
L3104856,1688400.32098992,12274751.4105995
L3104859,1680608.45103066,12271640.6009966
L3108449,1681267.90703128,12282402.6034387
L3118855,1676101.55669047,12283415.437743599
L3119793,1670354.00442911,12266463.973791802
L3120376,1667170.01978615,12285936.3004659
L3120484,1664783.47309592,12285132.698033199
L3120502,1665561.31988065,12280976.421293302
L3120503,1662404.34016571,12294317.9166017
L3120504,1662161.57024548,12294162.3832896
L3120534,1682829.67496873,12282271.6829905
L3122810,1668632.02964351,12292729.5820083
L3122811,1673701.77992023,12276507.881897198
L3122812,1673799.75214432,12275194.147239901
L3122813,1674108.81172861,12264780.198302198
L3122814,1670200.17095697,12286954.7299069
L3122815,1664631.67943178,12292589.6995121
L3122816,1663977.92915917,12286492.8690425
L3122817,1663226.94803847,12285259.5880173
L3122818,1662920.78023019,12284021.649840198
L3122819,1674284.89057677,12271581.0410606
L3122820,1667666.90964261,12274675.650983501
L3122821,1671320.97991801,12280228.0288446
L3122822,1664285.66163946,12278499.639723
L3122823,1666661.98061767,12259812.5981696
L3122824,1667138.05050612,12261699.699099401
L3122825,1667399.57191436,12261468.8198672
L3122826,1671415.5196941001,12264777.019806199
L3122827,1666495.24064952,12277209.9199138
L3122835,1674360.38804884,12287325.3114112
L3122837,1662524.16045382,12283227.5296474
L3122847,1665247.88167236,12282384.093614599
L3122848,1668559.03892344,12285496.562097501
L3122849,1668291.75853919,12261398.9298191
L3123452,1682734.34056864,12277838.7910824
L3123509,1692774.79574599,12274449.142183198
L3125349,1674190.89147269,12273824.670118699
L3139086,1669206.74350004,12276103.061928801
L3139103,1663358.3354306002,12295145.5707465
L3139121,1669073.71770792,12261975.1591956
L3139366,1691229.42000055,12273921.880486801
L3139598,1669417.16321224,12266173.5018555
L3140238,1664062.78189525,12294755.893690199
L3141388,1675866.34798625,12267163.4477125
L3141389,1666579.6592096,12287101.530547
L3141390,1662711.970246,12256762.139030801
L3141393,1675928.5580343,12282735.399342999
L3141394,1679987.98075808,12283156.5500634
L3141395,1673109.80961568,12277712.0239783
L3141396,1672815.54887941,12279471.0880439
L3141397,1667974.5479149,12289462.7311892
L3141398,1667627.36685857,12274484.7937673
L3141399,1673647.20072018,12270513.680803599
L3141400,1678773.45941295,12269650.588066801
L3141401,1672192.35886282,12282978.271663198
L3141402,1663669.50445489,12277430.940074
L3141403,1665633.02445672,12282778.968495
L3141411,1662922.46778219,12276584.649129199
L3141412,1662265.57997358,12279700.488620099
L3142049,1681066.65826309,12281234.170285601
L3142050,1689208.69526267,12283860.652464
L3142078,1680082.43042217,12257810.039191699
L3142079,1683425.79042529,12271782.3307888
L3142098,1683368.81096923,12272369.1114613
L3142099,1692606.51977784,12272774.8079737
L3143999,1674362.22305685,12273404.0723583
L3150961,1682009.76635997,12275979.100584699
L3156034,1662937.80320621,12279694.8893881
L3157167,1678310.35746052,12283510.5591517
L3157708,1669663.69735647,12282007.368110301
L3157710,1670660.4589574,12289877.7461016
L3157718,1679336.33992548,12282953.183663199
L3159037,1673436.40417598,12292721.168824302
L3159448,1674410.79752089,12272924.9919098
L3159645,1669937.74433272,12285152.9036012
L3160098,1676712.58977903,12283381.4982876
L3160100,1667872.8401388,12291692.4502313
L3160101,1675089.04187352,12274965.311911698
L3160102,1663129.50829438,12284971.938225
L3160103,1664258.12832744,12287931.3719558
L3160104,1668968.92973982,12277159.8504098
L3160105,1674842.17185729,12270119.100835199
L3160106,1667635.87834658,12276594.700713199
L3160107,1677893.94171613,12269397.9713625
L3160108,1660347.21837179,12284346.868144501
L3160109,1669732.03092453,12281619.501485901
L3160113,1674280.79867277,12288864.4489487
L3160114,1675402.04180981,12286314.639794301
L3160115,1674318.4081448,12285859.4185459
L3160117,1670717.44250945,12290241.774006
L3160123,1673728.18273626,12278197.5105707
L3160793,1681393.70338339,12278491.726250999
L3160861,1685011.02844276,12276592.1284252
L3160862,1683533.19983339,12276438.098345099
L3160863,1692815.30109003,12276647.428521302
L3160864,1684442.97058623,12274704.744871499
L3160865,1685145.19292289,12275007.455655802
L3160868,1686514.70690816,12272958.6487419
L3160871,1687194.5200288,12275470.8197522
L3160872,1685969.20162766,12275677.2786324
L3160878,1681028.90952705,12272838.738341698
L3160896,1682953.89845685,12277299.6100259
L3172805,1663438.05997467,12276268.3723929
L3176656,1669080.57441193,12285948.678578
L3176660,1674988.01812943,12286178.9024502
L3176661,1685532.85474725,12287517.8152194
L3177665,1671675.58292634,12280408.9778368
L3177881,1663055.43623032,12283703.226799902
L3177894,1661491.53018086,12293122.1672246
L3178969,1660445.51008388,12283864.351152001
L3178971,1671348.25108604,12287627.428275501
L3178972,1670040.14842882,12284867.0519529
L3178973,1670761.56871749,12286867.698098801
L3178974,1671539.46875022,12293668.1517371
L3178975,1667933.07181886,12288464.6383883
L3178976,1663833.88922304,12279948.8905404
L3178977,1674887.80129733,12270309.3682274
L3178978,1668441.02087533,12274683.3391755
L3178979,1671786.51899045,12282929.9593431
L3178980,1667819.30132275,12262407.418267999
L3178981,1672330.52923095,12265673.7611831
L3178982,1662575.11059787,12280373.481900802
L3178988,1673806.58836833,12286446.1213944
L3178997,1668046.94881096,12261415.8913551
L3179607,1681586.41199157,12278164.111786699
L3179608,1681987.45135195,12283849.920944
L3179637,1689073.65833455,12284006.4168161
L3179646,1680709.05698276,12282417.099182699
L3179650,1681500.40008749,12280084.7179965
L3179673,1687076.12105269,12275926.9011606
L3179674,1692575.20995381,12274043.3186949
L3179678,1680264.34197434,12270391.3906275
L3179682,1681672.94818365,12271868.3385968
L3179699,1680608.49199066,12266361.8605117
L3181545,1673976.93691249,12274076.0907909
L3189188,1665770.67872884,12278133.8259627
L3189189,1665803.95872888,12277929.4068905
L3189190,1666040.28154509,12279158.8212916
L3195310,1667317.04161028,12263268.8398368
L3195315,1674241.57947273,12268131.0785614
L3195318,1680280.53755836,12259421.2294652
L3195321,1682823.03125673,12282062.2340303
L3195327,1663584.44691881,12295145.8410825
L3195356,1675648.94869004,12268281.8850895
L3195365,1669843.11854064,12281289.1386056
L3195751,1666319.62874536,12279656.985004101
L3197618,1666131.88858518,12287015.1213309
L3197624,1668694.17825157,12294417.838521801
L3197625,1678952.86830912,12283386.0694236
L3197626,1678767.61032495,12275665.121704401
L3197627,1677744.880084,12276407.3005211
L3197628,1673854.06100837,12267224.0193605
L3197629,1669423.79054025,12267110.7485764
L3197630,1673104.07931167,12266003.7718074
L3197631,1670902.00826962,12285454.4183535
L3197632,1670869.73178959,12288748.3805966
L3197633,1670838.16801356,12287366.9185793
L3197634,1663495.19917472,12285885.2684019
L3197635,1671634.0617743,12275365.929384101
L3197636,1672361.20007898,12273970.2091908
L3197637,1675069.0615855,12268213.6416334
L3197638,1664414.61600758,12284352.2093285
L3197639,1667471.73114643,12275225.330088
L3197640,1670101.89153288,12281891.328430198
L3197641,1668491.07809138,12280304.0301247
L3197642,1663873.44019908,12276942.4879776
L3197643,1665925.52800899,12260427.6781062
L3197644,1671477.65191816,12265059.2915505
L3197645,1672415.26727903,12264275.984797802
L3197646,1665980.95917704,12284206.5719523
L3197647,1667269.68775424,12280185.7294526
L3197652,1675809.97883419,12286357.639602302
L3197653,1673289.28814385,12287630.7009795
L3197654,1672755.58753535,12284118.6103523
L3197660,1671626.5988623002,12290731.9587104
L3197661,1668559.69428344,12285273.6250093
L3198347,1688541.39951805,12276943.1310496
L3198348,1685872.53602757,12275830.0799125
L3198355,1681976.74031194,12271041.8886761
L3198356,1680570.44834263,12273443.5496063
L3198358,1680619.44879067,12271292.1092203
L3200222,1685027.76469878,12272594.0678775
L3207907,1665832.9911769,12278524.985771
L3214055,1666869.95092187,12260448.5308422
L3214064,1669909.7113087,12285932.9908979
L3214069,1683180.27208906,12277580.5792422
L3214071,1683294.64469716,12277397.451178
L3214112,1668968.36039582,12276820.4681375
L3214549,1680164.06370225,12279489.2005559
L3215203,1679305.50114145,12279452.3488439
L3215340,1664844.14714398,12293954.703801401
L3215385,1678635.00232482,12270171.431331301
L3215549,1670740.69959747,12290560.5615903
L3216123,1670054.32058883,12283903.6727521
L3216336,1666420.80813745,12286634.6602746
L3216337,1666187.02074523,12286529.749426499
L3216338,1659686.97184318,12283815.981488
L3216339,1662493.66163779,12256617.7099746
L3216342,1673637.14094417,12278490.587563
L3216343,1678491.38018069,12276860.4901535
L3216344,1670505.02804525,12288593.080756402
L3216345,1668136.74132305,12283811.72984
L3216346,1663109.56896637,12279533.478316
L3216347,1675742.50133013,12267748.180385001
L3216348,1671313.50881401,12272422.7813494
L3216349,1668791.46644366,12277469.8725541
L3216350,1663676.83219889,12276741.3170334
L3216351,1664756.5992398998,12277870.1336744
L3216358,1665653.09076073,12283320.3204315
L3216361,1664838.87968798,12290768.4417824
L3216367,1673511.27086405,12278909.620651402
L3216368,1665611.3811927,12278364.438954901
L3216370,1670702.20129344,12263533.0400291
L3216988,1681260.34991127,12278023.6312746
L3217052,1684775.18076254,12275194.8394639
L3217053,1685017.11100277,12275182.0271759
L3217056,1693138.86870633,12275135.0501519
L3217057,1692912.53193812,12275073.429927802
L3217064,1685779.41346748,12272646.0502136
L3225319,1662230.70662955,12256497.0663905
L3226771,1666269.19469731,12278819.6888753
L3231255,1675935.97179431,12283419.4559196
L3231269,1657863.03532948,12284720.2513128
L3232301,1674368.16225685,12273205.4163581
L3232902,1681467.98843946,12280220.6642366
L3232933,1666147.9490011998,12276548.456873199
L3233353,1666085.32935314,12279964.606892401
L3233412,1680848.28821489,12279673.0822841
L3233413,1680405.94479047,12280172.9622206
L3234149,1691184.30665651,12273169.7074301
L3234185,1673575.53710411,12292499.247544099
L3235241,1666454.98106548,12293488.251321001
L3235242,1676340.52961869,12283192.5088474
L3235243,1675984.64046636,12273547.6658304
L3235244,1674866.87892932,12274704.2615435
L3235245,1672012.90081466,12279688.1309881
L3235246,1671107.91009381,12292264.7802158
L3235247,1663595.39143082,12289860.7190296
L3235248,1664736.50016788,12293100.7205686
L3235249,1666884.67194588,12286248.5180662
L3235250,1671154.10068586,12275606.7496083
L3235251,1674584.51297705,12270202.167715302
L3235252,1672817.76481541,12274156.192166999
L3235253,1674836.69140929,12268191.9819854
L3235254,1667678.82900262,12283986.248112101
L3235255,1670855.26062158,12263685.751197198
L3235256,1672847.37889543,12265706.5619511
L3235257,1665558.60832865,12284208.5216483
L3235258,1667504.81044246,12278933.537195401
L3235266,1674402.29832088,12270813.7619559
L3235267,1666711.30055372,12293500.604857001
L3235268,1666941.20493793,12293781.078457199
L3235273,1675307.89934573,12287508.4394754
L3235275,1667712.50221865,12260947.014042698
L3235945,1681312.75003932,12283848.602032
L3235946,1681668.25826365,12281849.4099661
L3236004,1683587.45135344,12277404.631466001
L3236011,1680888.60104692,12271034.069412101
L3251799,1684075.39964189,12277146.968489802
L3251806,1660103.78899557,12284166.9390563
L3251807,1662651.44774994,12294426.096057901
L3251808,1664109.8285513,12294496.7766339
L3251830,1668748.68781962,12274047.6563589
L3251854,1675902.33953828,12286616.371634599
L3252336,1680441.82575051,12279705.870764099
L3253570,1692035.79952131,12281559.7818059
L3253995,1669701.5607805,12283386.7411676
L3254203,1668960.49197981,12295553.1800909
L3254204,1671893.87105455,12278069.1787946
L3254205,1668451.49844334,12264857.158046301
L3254206,1661025.61018042,12283715.981743902
L3254207,1673949.12097646,12274513.498535302
L3254208,1674489.89947296,12280689.9306691
L3254209,1672165.8003988,12279878.3615163
L3254210,1673509.59150405,12266982.7280963
L3254211,1670420.53166117,12266981.810592301
L3254212,1672092.78100673,12266469.351839801
L3254213,1664871.59853601,12292768.5103923
L3254214,1669026.71201188,12276552.847785199
L3254215,1674907.83073735,12271214.6210922
L3254216,1670419.51175717,12272050.459045
L3254217,1668312.96762721,12281220.0267976
L3254218,1672374.68820699,12265166.1111346
L3254219,1671880.14945453,12264838.7219503
L3254220,1671856.96199851,12265047.970206501
L3254227,1674699.34024116,12285880.6604019
L3254228,1673361.11150391,12288255.779252099
L3254229,1673983.26932849,12286352.4786423
L3254230,1672640.55956724,12285165.5807212
L3254231,1672724.87163132,12284974.571953
L3254234,1662006.81926934,12283689.6813279
L3254237,1679418.22715755,12279173.2596916
L3254238,1669897.25946869,12262766.219676401
L3254869,1682307.68072825,12277646.4388262
L3254870,1682029.86133599,12277523.9602341
L3254873,1688723.45033422,12283409.8180316
L3254915,1682928.65071282,12275160.138151899
L3263051,1675210.75451364,12269045.1173462
L3270814,1666508.30688953,12287158.2478591
L3270853,1666291.78004133,12292890.7063604
L3270854,1677591.52174785,12269019.1159382
L3312692,1661279.24269266,12292537.766328098
L3315860,1660730.75142815,12282591.277486801
L3342743,1668572.36321145,12284135.4572003
L3448661,1671136.95892584,12293927.6333374
L3552667,1684186.40943399,12276441.9035291
L3626914,1675889.43304227,12267036.8444483
L3632979,1664792.27130393,12289137.2261649
L3645809,1668875.09857174,12283806.359984
L3645810,1668929.15757979,12284243.5014884
L3645811,1668920.78945178,12284702.220720802
L3645812,1668769.46273164,12285267.8496493
L3649297,1667953.07668288,12284065.444272198
L3649298,1668005.92737093,12284267.4835684
L3649299,1668007.93441093,12284479.5580646
L3649300,1668008.60615493,12284692.300208801
L3649301,1668008.60615493,12284893.004208999
L3649302,1668009.60967493,12285099.893169198
L3649304,1668012.62023493,12285305.7786094
L3649305,1668011.94849093,12285525.8812656
L3649306,1667765.6560107,12284493.7752806
L3727707,1669785.06183658,12280469.3610689
L3727708,1669741.09127654,12280294.0891327
L3727709,1669540.75182036,12280349.6349887
L3727710,1669322.02132415,12280441.3853888
L3727711,1669833.94759663,12280151.5155646
L3727712,1669973.56385276,12280154.173868598
L3728037,1669631.96564444,12279948.517804401
L3728038,1669619.09601243,12279615.9922361
L3728039,1669413.10407624,12279773.884844199
L3728040,1669262.2197241,12279902.0814523
L3728041,1669156.4773879999,12279968.6824124
L3728042,1669862.72609265,12279663.1453881
L3728043,1670076.61102085,12279626.9572281
L3729297,1670178.88404495,12280526.0087489
L3729298,1669980.52295676,12280472.9123009
L3778577,1673318.35745587,12277734.4782503
L3784018,1670271.79361304,12287908.2623238
M1008733,1662232.02963755,12256542.0609506
M1008742,1661363.50150874,12256769.651094802
M1008743,1661631.74854899,12256801.231254801
M1008746,1661880.67885322,12256853.1316709
M1008752,1662120.38086944,12256954.470807001
M1008753,1662633.17139792,12257034.019222999
M1008758,1662687.43110997,12257295.4996713
M1009650,1662888.25389416,12276225.3316249
M1009651,1662908.03347818,12276247.3885849
M1009655,1663018.59271028,12276433.658281099
